contract_id,account_id,signed_date,start_date,end_date,term_months,auto_renew,status,billing_cycle,currency,list_price,negotiated_discount_pct,contracted_mrr,annual_contract_value,payment_terms_days,billing_contact_id,csm_id,legal_entity,pricing_model,committed_units,overage_rate_per_unit,unit_type,sla_tier,support_tier,implementation_included,data_region,arr,contract_owner,renewal_probability,primary_product_sku,created_by,created_at
CTR00433,ACC0273,2022-11-30,2022-12-23,2024-12-22,24,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL7657,CSM14,Entity-5,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE08,0.77,PRD-PLAT-MM,CSM14,2022-11-30T09:00:00Z
CTR00434,ACC0274,2022-11-04,2022-11-23,2023-11-22,12,False,expired,monthly,EUR,2000.0,0.05,2450.0,29400.0,30,BIL3956,CSM11,Entity-2,mixed,0,0.0,none,gold,professional,False,us-west-2,29400.0,AE14,0.64,PRD-PLAT-MM,CSM11,2022-11-04T09:00:00Z
CTR00435,ACC0274,2024-05-30,2024-06-22,2025-06-21,12,True,expired,monthly,EUR,2000.0,0.05,3900.0,46800.0,60,BIL6045,CSM11,Entity-1,mixed,0,0.0,none,gold,professional,False,us-west-2,46800.0,AE14,0.58,PRD-PLAT-MM,CSM11,2024-05-30T09:00:00Z
CTR00436,ACC0275,2022-11-03,2022-11-17,2023-11-16,12,True,expired,monthly,USD,2000.0,0.0,2800.0,33600.0,60,BIL4125,CSM11,Entity-1,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,33600.0,AE11,0.7,PRD-PLAT-MM,CSM11,2022-11-03T09:00:00Z
CTR00437,ACC0276,2023-02-09,2023-02-23,2024-02-22,12,False,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL7894,CSM03,Entity-2,flat,0,0.0,none,gold,professional,False,ap-southeast-1,27600.0,AE06,0.96,PRD-PLAT-MM,CSM03,2023-02-09T09:00:00Z
CTR00438,ACC0277,2024-05-16,2024-06-11,2025-06-10,12,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL9924,CSM11,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE06,0.93,PRD-PLAT-MM,CSM11,2024-05-16T09:00:00Z
CTR00439,ACC0277,2024-08-23,2024-09-10,2027-09-09,36,True,active,monthly,USD,2000.0,0.2,2100.0,25200.0,45,BIL5374,CSM11,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,25200.0,AE06,0.93,PRD-PLAT-MM,CSM11,2024-08-23T09:00:00Z
CTR00440,ACC0278,2022-02-06,2022-03-06,2024-03-05,24,True,expired,monthly,USD,2000.0,0.0,3500.0,42000.0,30,BIL3000,CSM02,Entity-1,mixed,0,0.0,none,gold,professional,False,eu-west-1,42000.0,AE14,0.66,PRD-PLAT-MM,CSM02,2022-02-06T09:00:00Z
CTR00441,ACC0279,2024-05-21,2024-06-12,2027-06-11,36,False,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL9162,CSM13,Entity-5,mixed,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE13,0.81,PRD-PLAT-MM,CSM13,2024-05-21T09:00:00Z
CTR00442,ACC0280,2023-04-29,2023-05-08,2024-05-07,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL5265,CSM01,Entity-4,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE09,0.63,PRD-PLAT-MM,CSM01,2023-04-29T09:00:00Z
CTR00443,ACC0280,2022-03-21,2022-04-10,2024-04-09,24,True,expired,monthly,USD,2000.0,0.1,3300.0,39600.0,60,BIL4827,CSM01,Entity-3,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,39600.0,AE09,0.57,PRD-PLAT-MM,CSM01,2022-03-21T09:00:00Z
CTR00444,ACC0281,2023-01-06,2023-01-15,2025-01-14,24,True,expired,monthly,USD,2000.0,0.2,2400.0,28800.0,45,BIL6599,CSM10,Entity-5,mixed,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE10,0.68,PRD-PLAT-MM,CSM10,2023-01-06T09:00:00Z
CTR00445,ACC0282,2024-11-16,2024-12-09,2026-12-08,24,False,active,monthly,USD,2000.0,0.15,2500.0,30000.0,30,BIL4906,CSM20,Entity-5,mixed,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE10,0.58,PRD-PLAT-MM,CSM20,2024-11-16T09:00:00Z
CTR00446,ACC0282,2022-02-06,2022-02-24,2024-02-23,24,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL2732,CSM20,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE10,0.66,PRD-PLAT-MM,CSM20,2022-02-06T09:00:00Z
CTR00447,ACC0283,2023-08-27,2023-09-20,2024-09-19,12,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL7322,CSM09,Entity-3,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE11,0.91,PRD-PLAT-MM,CSM09,2023-08-27T09:00:00Z
CTR00448,ACC0284,2024-05-19,2024-06-01,2026-05-31,24,True,active,monthly,USD,2000.0,0.1,3800.0,45600.0,45,BIL2553,CSM09,Entity-3,mixed,0,0.0,none,gold,professional,False,us-east-1,45600.0,AE04,0.71,PRD-PLAT-MM,CSM09,2024-05-19T09:00:00Z
CTR00449,ACC0284,2024-04-05,2024-04-16,2025-04-15,12,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,60,BIL5997,CSM09,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,30000.0,AE04,0.77,PRD-PLAT-MM,CSM09,2024-04-05T09:00:00Z
CTR00450,ACC0285,2024-05-17,2024-05-25,2025-05-24,12,False,expired,monthly,EUR,2000.0,0.1,2600.0,31200.0,45,BIL9373,CSM13,Entity-1,mixed,0,0.0,none,gold,professional,False,us-east-1,31200.0,AE04,0.58,PRD-PLAT-MM,CSM13,2024-05-17T09:00:00Z
CTR00451,ACC0285,2024-11-01,2024-11-08,2026-11-07,24,True,active,monthly,EUR,2000.0,0.15,2200.0,26400.0,30,BIL4869,CSM13,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,26400.0,AE04,0.87,PRD-PLAT-MM,CSM13,2024-11-01T09:00:00Z
CTR00452,ACC0286,2022-04-01,2022-04-17,2023-04-16,12,True,expired,monthly,EUR,2000.0,0.0,4000.0,48000.0,30,BIL8094,CSM13,Entity-3,mixed,0,0.0,none,gold,professional,False,us-west-2,48000.0,AE14,0.91,PRD-PLAT-MM,CSM13,2022-04-01T09:00:00Z
CTR00453,ACC0286,2023-08-14,2023-08-26,2024-08-25,12,False,expired,monthly,EUR,2000.0,0.1,2600.0,31200.0,30,BIL7051,CSM13,Entity-1,mixed,0,0.0,none,gold,professional,False,us-west-2,31200.0,AE14,0.76,PRD-PLAT-MM,CSM13,2023-08-14T09:00:00Z
CTR00454,ACC0287,2024-08-09,2024-08-20,2026-08-19,24,True,active,monthly,USD,2000.0,0.05,2450.0,29400.0,45,BIL8342,CSM09,Entity-4,mixed,0,0.0,none,gold,professional,False,eu-west-1,29400.0,AE08,0.57,PRD-PLAT-MM,CSM09,2024-08-09T09:00:00Z
CTR00455,ACC0288,2023-03-13,2023-04-06,2024-04-05,12,True,expired,monthly,EUR,2000.0,0.15,2200.0,26400.0,45,BIL8609,CSM11,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,26400.0,AE08,0.85,PRD-PLAT-MM,CSM11,2023-03-13T09:00:00Z
CTR00456,ACC0289,2022-09-13,2022-10-01,2025-09-30,36,True,active,monthly,EUR,2000.0,0.0,2500.0,30000.0,30,BIL7988,CSM16,Entity-1,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE10,0.62,PRD-PLAT-MM,CSM16,2022-09-13T09:00:00Z
CTR00457,ACC0290,2024-04-16,2024-05-15,2026-05-14,24,True,active,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL8163,CSM12,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE01,0.93,PRD-PLAT-MM,CSM12,2024-04-16T09:00:00Z
CTR00458,ACC0290,2022-04-01,2022-04-15,2025-04-14,36,True,expired,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL9976,CSM12,Entity-5,mixed,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE01,0.7,PRD-PLAT-MM,CSM12,2022-04-01T09:00:00Z
CTR00459,ACC0291,2022-07-19,2022-08-14,2024-08-13,24,False,expired,monthly,USD,2000.0,0.05,2450.0,29400.0,30,BIL1204,CSM14,Entity-4,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,29400.0,AE03,0.58,PRD-PLAT-MM,CSM14,2022-07-19T09:00:00Z
CTR00460,ACC0291,2022-08-22,2022-09-16,2024-09-15,24,True,expired,monthly,USD,2000.0,0.0,3500.0,42000.0,30,BIL7544,CSM14,Entity-3,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,42000.0,AE03,0.62,PRD-PLAT-MM,CSM14,2022-08-22T09:00:00Z
CTR00461,ACC0292,2023-08-01,2023-08-22,2024-08-21,12,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL4268,CSM14,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE07,0.67,PRD-PLAT-MM,CSM14,2023-08-01T09:00:00Z
CTR00462,ACC0292,2023-03-27,2023-04-19,2026-04-18,36,True,active,monthly,USD,2000.0,0.1,2350.0,28200.0,30,BIL3718,CSM14,Entity-5,mixed,0,0.0,none,gold,professional,False,us-west-2,28200.0,AE07,0.86,PRD-PLAT-MM,CSM14,2023-03-27T09:00:00Z
CTR00463,ACC0293,2022-10-21,2022-11-07,2023-11-06,12,False,expired,monthly,EUR,2000.0,0.0,2500.0,30000.0,30,BIL2441,CSM11,Entity-3,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE06,0.81,PRD-PLAT-MM,CSM11,2022-10-21T09:00:00Z
CTR00464,ACC0294,2022-11-12,2022-12-09,2024-12-08,24,True,expired,monthly,USD,2000.0,0.0,2550.0,30600.0,45,BIL2971,CSM01,Entity-2,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,30600.0,AE08,0.88,PRD-PLAT-MM,CSM01,2022-11-12T09:00:00Z
CTR00465,ACC0294,2023-11-22,2023-12-12,2026-12-11,36,True,active,monthly,USD,2000.0,0.2,2100.0,25200.0,30,BIL2953,CSM01,Entity-4,flat,0,0.0,none,gold,professional,False,ap-southeast-1,25200.0,AE08,0.65,PRD-PLAT-MM,CSM01,2023-11-22T09:00:00Z
CTR00466,ACC0295,2023-09-25,2023-10-19,2024-10-18,12,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL7423,CSM15,Entity-5,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE03,0.66,PRD-PLAT-MM,CSM15,2023-09-25T09:00:00Z
CTR00467,ACC0295,2022-12-17,2022-12-26,2023-12-25,12,True,expired,monthly,USD,2000.0,0.1,2600.0,31200.0,30,BIL3528,CSM15,Entity-3,mixed,0,0.0,none,gold,professional,False,us-east-1,31200.0,AE03,0.65,PRD-PLAT-MM,CSM15,2022-12-17T09:00:00Z
CTR00468,ACC0296,2022-10-28,2022-11-24,2023-11-23,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL8080,CSM20,Entity-5,mixed,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE04,0.9,PRD-PLAT-MM,CSM20,2022-10-28T09:00:00Z
CTR00469,ACC0296,2024-02-20,2024-03-11,2027-03-10,36,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL7099,CSM20,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE04,0.76,PRD-PLAT-MM,CSM20,2024-02-20T09:00:00Z
CTR00470,ACC0297,2022-02-04,2022-02-22,2025-02-21,36,True,expired,monthly,USD,2000.0,0.2,2100.0,25200.0,30,BIL1688,CSM18,Entity-1,flat,0,0.0,none,gold,professional,False,us-east-1,25200.0,AE05,0.63,PRD-PLAT-MM,CSM18,2022-02-04T09:00:00Z
CTR00471,ACC0298,2023-04-14,2023-05-12,2025-05-11,24,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL6065,CSM15,Entity-2,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE12,0.69,PRD-PLAT-MM,CSM15,2023-04-14T09:00:00Z
CTR00472,ACC0299,2023-07-06,2023-08-01,2025-07-31,24,True,active,monthly,EUR,2000.0,0.05,3900.0,46800.0,45,BIL4489,CSM14,Entity-5,mixed,0,0.0,none,gold,professional,False,us-east-1,46800.0,AE02,0.93,PRD-PLAT-MM,CSM14,2023-07-06T09:00:00Z
CTR00473,ACC0299,2024-03-30,2024-04-15,2025-04-14,12,True,expired,monthly,EUR,2000.0,0.1,2300.0,27600.0,30,BIL7989,CSM14,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,27600.0,AE02,0.96,PRD-PLAT-MM,CSM14,2024-03-30T09:00:00Z
CTR00474,ACC0300,2022-10-04,2022-10-13,2023-10-12,12,True,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,45,BIL8596,CSM04,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,26400.0,AE14,0.81,PRD-PLAT-MM,CSM04,2022-10-04T09:00:00Z
CTR00475,ACC0301,2022-04-29,2022-05-19,2024-05-18,24,False,expired,monthly,USD,500.0,0.0,1000.0,12000.0,30,BIL3366,CSM14,Entity-5,flat,0,0.0,none,silver,standard,False,us-west-2,12000.0,AE04,0.78,PRD-PLAT-SMB,CSM14,2022-04-29T09:00:00Z
CTR00476,ACC0302,2024-04-28,2024-05-23,2025-05-22,12,True,expired,monthly,USD,500.0,0.15,925.0,11100.0,30,BIL2855,CSM01,Entity-4,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11100.0,AE12,0.77,PRD-PLAT-SMB,CSM01,2024-04-28T09:00:00Z
CTR00477,ACC0303,2023-07-10,2023-08-06,2025-08-05,24,True,active,monthly,USD,500.0,0.1,950.0,11400.0,30,BIL1489,CSM15,Entity-4,flat,0,0.0,none,silver,standard,False,eu-west-1,11400.0,AE06,0.92,PRD-PLAT-SMB,CSM15,2023-07-10T09:00:00Z
CTR00478,ACC0304,2024-10-03,2024-10-11,2026-10-10,24,True,active,monthly,USD,500.0,0.2,900.0,10800.0,30,BIL1851,CSM11,Entity-2,flat,0,0.0,none,silver,standard,False,us-west-2,10800.0,AE08,0.57,PRD-PLAT-SMB,CSM11,2024-10-03T09:00:00Z
CTR00479,ACC0305,2022-09-27,2022-10-06,2024-10-05,24,True,expired,monthly,USD,500.0,0.1,950.0,11400.0,60,BIL2628,CSM17,Entity-2,flat,0,0.0,none,silver,standard,False,eu-west-1,11400.0,AE11,0.6,PRD-PLAT-SMB,CSM17,2022-09-27T09:00:00Z
CTR00480,ACC0306,2024-02-04,2024-03-01,2026-02-28,24,False,active,monthly,USD,500.0,0.15,925.0,11100.0,30,BIL1615,CSM11,Entity-3,flat,0,0.0,none,silver,standard,False,eu-west-1,11100.0,AE05,0.73,PRD-PLAT-SMB,CSM11,2024-02-04T09:00:00Z
CTR00481,ACC0307,2024-12-07,2024-12-23,2027-12-22,36,True,active,monthly,USD,500.0,0.0,1000.0,12000.0,30,BIL6607,CSM09,Entity-4,flat,0,0.0,none,silver,standard,False,eu-west-1,12000.0,AE15,0.92,PRD-PLAT-SMB,CSM09,2024-12-07T09:00:00Z
CTR00482,ACC0308,2022-02-06,2022-02-26,2024-02-25,24,True,expired,monthly,USD,500.0,0.1,950.0,11400.0,60,BIL3499,CSM20,Entity-2,flat,0,0.0,none,silver,standard,False,us-west-2,11400.0,AE14,0.8,PRD-PLAT-SMB,CSM20,2022-02-06T09:00:00Z
CTR00483,ACC0309,2024-06-07,2024-06-15,2025-06-14,12,True,expired,monthly,USD,500.0,0.2,900.0,10800.0,30,BIL1090,CSM10,Entity-4,flat,0,0.0,none,silver,standard,False,us-west-2,10800.0,AE04,0.56,PRD-PLAT-SMB,CSM10,2024-06-07T09:00:00Z
CTR00484,ACC0310,2023-02-19,2023-03-09,2024-03-08,12,True,expired,monthly,USD,500.0,0.1,950.0,11400.0,30,BIL8961,CSM17,Entity-1,flat,0,0.0,none,silver,standard,False,us-west-2,11400.0,AE05,0.7,PRD-PLAT-SMB,CSM17,2023-02-19T09:00:00Z
CTR00485,ACC0311,2024-04-02,2024-05-01,2025-04-30,12,True,expired,monthly,USD,500.0,0.05,975.0,11700.0,45,BIL6199,CSM05,Entity-2,flat,0,0.0,none,silver,standard,False,us-east-1,11700.0,AE14,0.82,PRD-PLAT-SMB,CSM05,2024-04-02T09:00:00Z
CTR00486,ACC0312,2022-07-14,2022-08-12,2023-08-11,12,True,expired,monthly,USD,500.0,0.1,950.0,11400.0,45,BIL6628,CSM01,Entity-1,flat,0,0.0,none,silver,standard,False,eu-west-1,11400.0,AE15,0.87,PRD-PLAT-SMB,CSM01,2022-07-14T09:00:00Z
CTR00487,ACC0313,2024-04-27,2024-05-15,2025-05-14,12,False,expired,monthly,USD,500.0,0.0,1000.0,12000.0,30,BIL7873,CSM18,Entity-5,flat,0,0.0,none,silver,standard,False,eu-west-1,12000.0,AE11,0.84,PRD-PLAT-SMB,CSM18,2024-04-27T09:00:00Z
CTR00488,ACC0314,2024-03-25,2024-04-19,2026-04-18,24,True,active,monthly,USD,500.0,0.0,1000.0,12000.0,60,BIL8584,CSM10,Entity-5,flat,0,0.0,none,silver,standard,False,ap-southeast-1,12000.0,AE10,0.98,PRD-PLAT-SMB,CSM10,2024-03-25T09:00:00Z
CTR00489,ACC0315,2023-12-19,2024-01-15,2026-01-14,24,False,active,monthly,USD,500.0,0.0,1000.0,12000.0,30,BIL1423,CSM06,Entity-1,flat,0,0.0,none,silver,standard,False,us-east-1,12000.0,AE14,0.89,PRD-PLAT-SMB,CSM06,2023-12-19T09:00:00Z
CTR00490,ACC0316,2022-04-27,2022-05-19,2023-05-18,12,True,expired,monthly,USD,500.0,0.05,975.0,11700.0,30,BIL2635,CSM05,Entity-1,flat,0,0.0,none,silver,standard,False,eu-west-1,11700.0,AE04,0.64,PRD-PLAT-SMB,CSM05,2022-04-27T09:00:00Z
CTR00491,ACC0317,2022-10-21,2022-11-17,2023-11-16,12,True,expired,monthly,USD,500.0,0.15,925.0,11100.0,60,BIL5725,CSM09,Entity-4,flat,0,0.0,none,silver,standard,False,us-west-2,11100.0,AE10,0.94,PRD-PLAT-SMB,CSM09,2022-10-21T09:00:00Z
CTR00492,ACC0318,2022-04-04,2022-04-23,2024-04-22,24,True,expired,monthly,USD,500.0,0.05,975.0,11700.0,45,BIL5339,CSM19,Entity-2,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11700.0,AE08,0.58,PRD-PLAT-SMB,CSM19,2022-04-04T09:00:00Z
CTR00493,ACC0319,2022-10-27,2022-11-07,2023-11-06,12,True,expired,monthly,USD,500.0,0.15,925.0,11100.0,30,BIL3151,CSM01,Entity-3,flat,0,0.0,none,silver,standard,False,us-west-2,11100.0,AE05,0.82,PRD-PLAT-SMB,CSM01,2022-10-27T09:00:00Z
CTR00494,ACC0320,2023-09-12,2023-10-01,2026-09-30,36,True,active,monthly,USD,500.0,0.15,925.0,11100.0,45,BIL7533,CSM05,Entity-3,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11100.0,AE05,0.7,PRD-PLAT-SMB,CSM05,2023-09-12T09:00:00Z
CTR00495,ACC0321,2024-10-13,2024-10-24,2025-10-23,12,True,active,monthly,USD,500.0,0.1,950.0,11400.0,45,BIL6558,CSM07,Entity-3,flat,0,0.0,none,silver,standard,False,us-east-1,11400.0,AE07,0.71,PRD-PLAT-SMB,CSM07,2024-10-13T09:00:00Z
CTR00496,ACC0322,2024-09-30,2024-10-08,2026-10-07,24,True,active,monthly,USD,500.0,0.1,950.0,11400.0,45,BIL6191,CSM14,Entity-5,flat,0,0.0,none,silver,standard,False,us-east-1,11400.0,AE14,0.69,PRD-PLAT-SMB,CSM14,2024-09-30T09:00:00Z
CTR00497,ACC0323,2024-04-22,2024-05-01,2025-04-30,12,True,expired,monthly,USD,500.0,0.15,925.0,11100.0,30,BIL1104,CSM04,Entity-2,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11100.0,AE09,0.89,PRD-PLAT-SMB,CSM04,2024-04-22T09:00:00Z
CTR00498,ACC0324,2023-11-08,2023-12-05,2024-12-04,12,True,expired,monthly,USD,500.0,0.0,1000.0,12000.0,60,BIL4448,CSM05,Entity-4,flat,0,0.0,none,silver,standard,False,us-west-2,12000.0,AE10,0.75,PRD-PLAT-SMB,CSM05,2023-11-08T09:00:00Z
CTR00499,ACC0325,2023-03-15,2023-04-11,2025-04-10,24,True,expired,monthly,USD,500.0,0.1,950.0,11400.0,30,BIL8314,CSM06,Entity-2,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11400.0,AE12,0.92,PRD-PLAT-SMB,CSM06,2023-03-15T09:00:00Z
CTR00500,ACC0326,2024-05-06,2024-05-25,2027-05-24,36,False,active,monthly,USD,500.0,0.15,925.0,11100.0,45,BIL8152,CSM01,Entity-3,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11100.0,AE11,0.87,PRD-PLAT-SMB,CSM01,2024-05-06T09:00:00Z
CTR00501,ACC0327,2023-11-21,2023-12-20,2025-12-19,24,False,active,monthly,USD,500.0,0.0,1000.0,12000.0,30,BIL4141,CSM11,Entity-3,flat,0,0.0,none,silver,standard,False,eu-west-1,12000.0,AE13,0.91,PRD-PLAT-SMB,CSM11,2023-11-21T09:00:00Z
CTR00502,ACC0328,2024-04-26,2024-05-22,2025-05-21,12,False,expired,monthly,USD,500.0,0.1,950.0,11400.0,45,BIL8982,CSM15,Entity-5,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11400.0,AE01,0.7,PRD-PLAT-SMB,CSM15,2024-04-26T09:00:00Z
CTR00503,ACC0329,2024-10-04,2024-10-20,2025-10-19,12,True,active,monthly,USD,500.0,0.0,1000.0,12000.0,30,BIL3212,CSM14,Entity-2,flat,0,0.0,none,silver,standard,False,us-east-1,12000.0,AE07,0.74,PRD-PLAT-SMB,CSM14,2024-10-04T09:00:00Z
CTR00504,ACC0330,2022-08-02,2022-08-16,2025-08-15,36,False,active,monthly,USD,500.0,0.05,975.0,11700.0,60,BIL1745,CSM15,Entity-4,flat,0,0.0,none,silver,standard,False,us-west-2,11700.0,AE07,0.88,PRD-PLAT-SMB,CSM15,2022-08-02T09:00:00Z
CTR00505,ACC0331,2023-01-22,2023-02-07,2024-02-06,12,True,expired,monthly,USD,500.0,0.05,975.0,11700.0,45,BIL2601,CSM15,Entity-3,flat,0,0.0,none,silver,standard,False,us-east-1,11700.0,AE10,0.6,PRD-PLAT-SMB,CSM15,2023-01-22T09:00:00Z
CTR00506,ACC0332,2022-11-25,2022-12-20,2024-12-19,24,False,expired,monthly,USD,500.0,0.05,975.0,11700.0,30,BIL7971,CSM07,Entity-1,flat,0,0.0,none,silver,standard,False,eu-west-1,11700.0,AE02,0.59,PRD-PLAT-SMB,CSM07,2022-11-25T09:00:00Z
CTR00507,ACC0333,2022-11-19,2022-12-10,2023-12-09,12,True,expired,monthly,USD,500.0,0.0,1000.0,12000.0,30,BIL8973,CSM17,Entity-3,flat,0,0.0,none,silver,standard,False,eu-west-1,12000.0,AE12,0.63,PRD-PLAT-SMB,CSM17,2022-11-19T09:00:00Z
CTR00508,ACC0334,2023-05-18,2023-06-08,2024-06-07,12,False,expired,monthly,USD,500.0,0.0,1000.0,12000.0,45,BIL9441,CSM20,Entity-4,flat,0,0.0,none,silver,standard,False,ap-southeast-1,12000.0,AE14,0.92,PRD-PLAT-SMB,CSM20,2023-05-18T09:00:00Z
CTR00509,ACC0335,2022-08-15,2022-09-12,2024-09-11,24,True,expired,monthly,USD,500.0,0.0,1000.0,12000.0,45,BIL4643,CSM18,Entity-5,flat,0,0.0,none,silver,standard,False,us-east-1,12000.0,AE14,0.7,PRD-PLAT-SMB,CSM18,2022-08-15T09:00:00Z
CTR00510,ACC0336,2023-10-24,2023-11-01,2024-10-31,12,False,expired,monthly,USD,500.0,0.0,1000.0,12000.0,30,BIL1741,CSM09,Entity-4,flat,0,0.0,none,silver,standard,False,eu-west-1,12000.0,AE10,0.75,PRD-PLAT-SMB,CSM09,2023-10-24T09:00:00Z
CTR00511,ACC0337,2024-11-24,2024-12-21,2025-12-20,12,False,active,monthly,USD,500.0,0.05,975.0,11700.0,30,BIL1412,CSM06,Entity-5,flat,0,0.0,none,silver,standard,False,eu-west-1,11700.0,AE03,0.8,PRD-PLAT-SMB,CSM06,2024-11-24T09:00:00Z
CTR00512,ACC0338,2024-02-24,2024-03-12,2025-03-11,12,True,expired,monthly,USD,500.0,0.0,1000.0,12000.0,45,BIL7728,CSM06,Entity-5,flat,0,0.0,none,silver,standard,False,us-east-1,12000.0,AE09,0.76,PRD-PLAT-SMB,CSM06,2024-02-24T09:00:00Z
CTR00513,ACC0339,2023-05-07,2023-05-18,2025-05-17,24,True,expired,monthly,USD,500.0,0.15,925.0,11100.0,30,BIL8338,CSM18,Entity-5,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11100.0,AE07,0.77,PRD-PLAT-SMB,CSM18,2023-05-07T09:00:00Z
CTR00514,ACC0340,2022-07-06,2022-07-26,2023-07-25,12,True,expired,monthly,USD,500.0,0.15,925.0,11100.0,60,BIL6697,CSM17,Entity-1,flat,0,0.0,none,silver,standard,False,eu-west-1,11100.0,AE15,0.85,PRD-PLAT-SMB,CSM17,2022-07-06T09:00:00Z
CTR00515,ACC0341,2023-07-30,2023-08-18,2025-08-17,24,True,active,monthly,USD,500.0,0.05,975.0,11700.0,30,BIL2782,CSM03,Entity-3,flat,0,0.0,none,silver,standard,False,eu-west-1,11700.0,AE11,0.95,PRD-PLAT-SMB,CSM03,2023-07-30T09:00:00Z
CTR00516,ACC0342,2024-06-24,2024-07-21,2025-07-20,12,False,active,monthly,USD,500.0,0.05,975.0,11700.0,30,BIL3018,CSM15,Entity-4,flat,0,0.0,none,silver,standard,False,us-west-2,11700.0,AE01,0.89,PRD-PLAT-SMB,CSM15,2024-06-24T09:00:00Z
CTR00517,ACC0343,2022-04-07,2022-04-17,2025-04-16,36,False,expired,monthly,USD,500.0,0.0,1000.0,12000.0,45,BIL7455,CSM20,Entity-1,flat,0,0.0,none,silver,standard,False,ap-southeast-1,12000.0,AE15,0.71,PRD-PLAT-SMB,CSM20,2022-04-07T09:00:00Z
CTR00518,ACC0344,2023-12-28,2024-01-26,2025-01-25,12,True,expired,monthly,USD,500.0,0.2,900.0,10800.0,30,BIL5461,CSM05,Entity-5,flat,0,0.0,none,silver,standard,False,us-west-2,10800.0,AE04,0.93,PRD-PLAT-SMB,CSM05,2023-12-28T09:00:00Z
CTR00519,ACC0345,2022-03-27,2022-04-23,2024-04-22,24,True,expired,monthly,USD,500.0,0.1,950.0,11400.0,30,BIL7374,CSM06,Entity-4,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11400.0,AE15,0.77,PRD-PLAT-SMB,CSM06,2022-03-27T09:00:00Z
CTR00520,ACC0346,2024-02-23,2024-03-10,2025-03-09,12,True,expired,monthly,USD,500.0,0.05,975.0,11700.0,30,BIL2238,CSM05,Entity-5,flat,0,0.0,none,silver,standard,False,ap-southeast-1,11700.0,AE14,0.81,PRD-PLAT-SMB,CSM05,2024-02-23T09:00:00Z
