customer_id,company_name,segment,industry,region,country,hq_city,hq_state,employee_count_band,annual_revenue_band,account_owner,source_system,referral_channel,billing_currency,tax_id,primary_contact_name,primary_contact_email,website_domain,crm_lead_score,account_tier,is_key_account,created_at
CUST-00857,Customer Account 00857 Inc,SMB,Logistics,EMEA,Netherlands,Netherlands City 3,ST03,201-1000,<$1M,AM-027,CRM-Salesforce,Customer Referral,USD,TAX-643873,Contact 00857,contact00857@customer00857.example.com,customer00857.example.com,96,Standard,False,2022-12-05
CUST-00858,Customer Account 00858 Inc,Mid-Market,Professional Services,EMEA,Germany,Germany City 28,ST11,1001-5000,$10M-$50M,AM-052,CRM-HubSpot,Customer Referral,USD,TAX-600017,Contact 00858,contact00858@customer00858.example.com,customer00858.example.com,91,Gold,False,2021-09-09
CUST-00859,Customer Account 00859 Inc,SMB,Logistics,North America,United States,United States City 21,ST35,51-200,$1M-$10M,AM-039,CRM-Salesforce,Analyst Report,USD,TAX-588419,Contact 00859,contact00859@customer00859.example.com,customer00859.example.com,68,Standard,False,2022-04-19
CUST-00860,Customer Account 00860 Inc,SMB,Healthcare,LATAM,Brazil,Brazil City 19,ST33,1-50,$10M-$50M,AM-006,CRM-Salesforce,None,USD,TAX-261079,Contact 00860,contact00860@customer00860.example.com,customer00860.example.com,78,Platinum,False,2022-06-13
CUST-00861,Customer Account 00861 Inc,Mid-Market,Healthcare,North America,United States,United States City 15,ST48,51-200,$1M-$10M,AM-079,CRM-HubSpot,Partner,GBP,TAX-600567,Contact 00861,contact00861@customer00861.example.com,customer00861.example.com,60,Silver,False,2021-07-23
CUST-00862,Customer Account 00862 Inc,Mid-Market,Software,North America,Mexico,Mexico City 12,ST48,1001-5000,$10M-$50M,AM-071,CRM-Salesforce,Analyst Report,GBP,TAX-747404,Contact 00862,contact00862@customer00862.example.com,customer00862.example.com,95,Standard,False,2023-05-20
CUST-00863,Customer Account 00863 Inc,Mid-Market,Education,EMEA,Netherlands,Netherlands City 39,ST32,1-50,$10M-$50M,AM-011,Manual-Import,Conference,EUR,TAX-457004,Contact 00863,contact00863@customer00863.example.com,customer00863.example.com,43,Gold,False,2023-05-03
CUST-00864,Customer Account 00864 Inc,Enterprise,Financial Services,North America,United States,United States City 24,ST06,1001-5000,$250M+,AM-033,CRM-HubSpot,Partner,EUR,TAX-672874,Contact 00864,contact00864@customer00864.example.com,customer00864.example.com,59,Standard,False,2022-07-23
CUST-00865,Customer Account 00865 Inc,Mid-Market,Logistics,EMEA,France,France City 19,ST36,1-50,<$1M,AM-013,CRM-Salesforce,Customer Referral,USD,TAX-325257,Contact 00865,contact00865@customer00865.example.com,customer00865.example.com,2,Standard,False,2022-12-28
CUST-00866,Customer Account 00866 Inc,Mid-Market,Retail,APAC,Singapore,Singapore City 36,ST07,5000+,$250M+,AM-067,CRM-Salesforce,Analyst Report,GBP,TAX-559898,Contact 00866,contact00866@customer00866.example.com,customer00866.example.com,96,Silver,False,2021-03-19
CUST-00867,Customer Account 00867 Inc,Mid-Market,Professional Services,North America,Canada,Canada City 16,ST27,1-50,$50M-$250M,AM-040,CRM-Salesforce,Conference,USD,TAX-925583,Contact 00867,contact00867@customer00867.example.com,customer00867.example.com,84,Gold,False,2021-11-16
CUST-00868,Customer Account 00868 Inc,SMB,Software,EMEA,Germany,Germany City 35,ST47,51-200,$10M-$50M,AM-039,CRM-HubSpot,Customer Referral,USD,TAX-347533,Contact 00868,contact00868@customer00868.example.com,customer00868.example.com,30,Silver,False,2022-08-31
CUST-00869,Customer Account 00869 Inc,Enterprise,Telecom,North America,Mexico,Mexico City 7,ST31,1-50,<$1M,AM-052,CRM-Salesforce,None,EUR,TAX-427027,Contact 00869,contact00869@customer00869.example.com,customer00869.example.com,29,Silver,False,2022-07-30
CUST-00870,Customer Account 00870 Inc,Enterprise,Financial Services,EMEA,Germany,Germany City 18,ST31,5000+,$50M-$250M,AM-079,CRM-Salesforce,Customer Referral,EUR,TAX-829687,Contact 00870,contact00870@customer00870.example.com,customer00870.example.com,33,Silver,False,2021-03-10
CUST-00871,Customer Account 00871 Inc,SMB,Manufacturing,EMEA,Germany,Germany City 30,ST03,1-50,$10M-$50M,AM-048,CRM-HubSpot,None,USD,TAX-207959,Contact 00871,contact00871@customer00871.example.com,customer00871.example.com,61,Gold,True,2021-03-08
CUST-00872,Customer Account 00872 Inc,SMB,Professional Services,North America,Canada,Canada City 14,ST42,1-50,$1M-$10M,AM-016,CRM-HubSpot,Customer Referral,GBP,TAX-223286,Contact 00872,contact00872@customer00872.example.com,customer00872.example.com,76,Standard,False,2022-10-14
CUST-00873,Customer Account 00873 Inc,Mid-Market,Manufacturing,EMEA,UAE,UAE City 9,ST09,5000+,$1M-$10M,AM-055,CRM-Salesforce,Analyst Report,USD,TAX-576375,Contact 00873,contact00873@customer00873.example.com,customer00873.example.com,76,Silver,False,2021-06-25
CUST-00874,Customer Account 00874 Inc,Mid-Market,Telecom,North America,Canada,Canada City 7,ST26,201-1000,$250M+,AM-016,Manual-Import,Partner,USD,TAX-725432,Contact 00874,contact00874@customer00874.example.com,customer00874.example.com,88,Standard,True,2022-07-24
CUST-00875,Customer Account 00875 Inc,Enterprise,Software,North America,United States,United States City 6,ST30,5000+,$50M-$250M,AM-003,CRM-HubSpot,None,USD,TAX-954752,Contact 00875,contact00875@customer00875.example.com,customer00875.example.com,89,Gold,False,2022-10-31
CUST-00876,Customer Account 00876 Inc,SMB,Retail,North America,United States,United States City 18,ST33,5000+,$50M-$250M,AM-060,CRM-Salesforce,Conference,EUR,TAX-389517,Contact 00876,contact00876@customer00876.example.com,customer00876.example.com,34,Standard,False,2022-08-04
CUST-00877,Customer Account 00877 Inc,Mid-Market,Media,APAC,Japan,Japan City 33,ST36,1-50,<$1M,AM-070,CRM-Salesforce,Conference,GBP,TAX-877141,Contact 00877,contact00877@customer00877.example.com,customer00877.example.com,77,Silver,False,2022-03-25
CUST-00878,Customer Account 00878 Inc,SMB,Manufacturing,North America,United States,United States City 35,ST40,51-200,<$1M,AM-040,CRM-HubSpot,Analyst Report,USD,TAX-837790,Contact 00878,contact00878@customer00878.example.com,customer00878.example.com,8,Standard,False,2022-01-19
CUST-00879,Customer Account 00879 Inc,SMB,Retail,North America,Canada,Canada City 24,ST13,201-1000,$250M+,AM-042,CRM-HubSpot,None,USD,TAX-969209,Contact 00879,contact00879@customer00879.example.com,customer00879.example.com,96,Platinum,False,2023-06-16
CUST-00880,Customer Account 00880 Inc,SMB,Telecom,North America,United States,United States City 22,ST27,1-50,$10M-$50M,AM-044,CRM-HubSpot,None,USD,TAX-730490,Contact 00880,contact00880@customer00880.example.com,customer00880.example.com,47,Silver,False,2021-12-30
CUST-00881,Customer Account 00881 Inc,Mid-Market,Telecom,North America,Mexico,Mexico City 24,ST07,5000+,<$1M,AM-038,CRM-HubSpot,Conference,USD,TAX-185775,Contact 00881,contact00881@customer00881.example.com,customer00881.example.com,1,Silver,False,2021-05-18
CUST-00882,Customer Account 00882 Inc,Mid-Market,Software,EMEA,Netherlands,Netherlands City 14,ST19,5000+,$10M-$50M,AM-020,CRM-Salesforce,Customer Referral,USD,TAX-298253,Contact 00882,contact00882@customer00882.example.com,customer00882.example.com,35,Standard,False,2021-02-28
CUST-00883,Customer Account 00883 Inc,Enterprise,Retail,North America,Canada,Canada City 17,ST38,201-1000,$250M+,AM-056,CRM-HubSpot,Analyst Report,USD,TAX-831908,Contact 00883,contact00883@customer00883.example.com,customer00883.example.com,51,Gold,False,2021-12-30
CUST-00884,Customer Account 00884 Inc,Mid-Market,Manufacturing,North America,Canada,Canada City 25,ST05,1001-5000,$250M+,AM-007,CRM-HubSpot,None,GBP,TAX-989371,Contact 00884,contact00884@customer00884.example.com,customer00884.example.com,3,Standard,False,2022-03-10
CUST-00885,Customer Account 00885 Inc,Mid-Market,Healthcare,APAC,Australia,Australia City 14,ST30,1001-5000,$250M+,AM-056,CRM-Salesforce,Partner,EUR,TAX-993998,Contact 00885,contact00885@customer00885.example.com,customer00885.example.com,40,Standard,False,2021-06-08
CUST-00886,Customer Account 00886 Inc,SMB,Financial Services,North America,Canada,Canada City 11,ST33,51-200,$10M-$50M,AM-037,CRM-HubSpot,Partner,GBP,TAX-679046,Contact 00886,contact00886@customer00886.example.com,customer00886.example.com,75,Gold,False,2022-12-25
CUST-00887,Customer Account 00887 Inc,Enterprise,Professional Services,APAC,Singapore,Singapore City 10,ST47,5000+,$250M+,AM-031,CRM-Salesforce,Partner,GBP,TAX-643577,Contact 00887,contact00887@customer00887.example.com,customer00887.example.com,64,Gold,False,2022-01-30
CUST-00888,Customer Account 00888 Inc,SMB,Healthcare,North America,Mexico,Mexico City 20,ST02,1-50,$50M-$250M,AM-074,CRM-Salesforce,Partner,USD,TAX-577904,Contact 00888,contact00888@customer00888.example.com,customer00888.example.com,98,Silver,False,2021-08-14
CUST-00889,Customer Account 00889 Inc,SMB,Retail,North America,Mexico,Mexico City 4,ST36,51-200,$10M-$50M,AM-037,CRM-Salesforce,Analyst Report,USD,TAX-206390,Contact 00889,contact00889@customer00889.example.com,customer00889.example.com,25,Silver,False,2022-08-15
CUST-00890,Customer Account 00890 Inc,SMB,Logistics,North America,Mexico,Mexico City 29,ST11,1-50,$10M-$50M,AM-005,CRM-Salesforce,Analyst Report,USD,TAX-438006,Contact 00890,contact00890@customer00890.example.com,customer00890.example.com,39,Platinum,False,2021-07-14
CUST-00891,Customer Account 00891 Inc,Enterprise,Software,North America,United States,United States City 22,ST10,51-200,$50M-$250M,AM-064,CRM-Salesforce,None,GBP,TAX-152350,Contact 00891,contact00891@customer00891.example.com,customer00891.example.com,18,Standard,False,2021-12-30
CUST-00892,Customer Account 00892 Inc,Mid-Market,Education,EMEA,United Kingdom,United Kingdom City 8,ST43,201-1000,$50M-$250M,AM-017,CRM-Salesforce,None,USD,TAX-790980,Contact 00892,contact00892@customer00892.example.com,customer00892.example.com,79,Standard,False,2021-10-07
CUST-00893,Customer Account 00893 Inc,Mid-Market,Telecom,North America,Canada,Canada City 8,ST02,1001-5000,<$1M,AM-048,CRM-HubSpot,Partner,EUR,TAX-837785,Contact 00893,contact00893@customer00893.example.com,customer00893.example.com,94,Silver,False,2023-04-01
CUST-00894,Customer Account 00894 Inc,SMB,Software,North America,Canada,Canada City 17,ST25,5000+,$10M-$50M,AM-055,CRM-HubSpot,Customer Referral,USD,TAX-302023,Contact 00894,contact00894@customer00894.example.com,customer00894.example.com,70,Gold,False,2022-10-01
CUST-00895,Customer Account 00895 Inc,Mid-Market,Financial Services,North America,Canada,Canada City 3,ST42,201-1000,$250M+,AM-037,CRM-Salesforce,Customer Referral,GBP,TAX-266126,Contact 00895,contact00895@customer00895.example.com,customer00895.example.com,100,Standard,False,2022-07-30
CUST-00896,Customer Account 00896 Inc,Mid-Market,Retail,APAC,Singapore,Singapore City 1,ST02,1001-5000,$1M-$10M,AM-033,CRM-Salesforce,Analyst Report,EUR,TAX-242468,Contact 00896,contact00896@customer00896.example.com,customer00896.example.com,48,Standard,False,2021-04-06
CUST-00897,Customer Account 00897 Inc,Mid-Market,Logistics,EMEA,Germany,Germany City 5,ST08,201-1000,$10M-$50M,AM-024,Manual-Import,None,EUR,TAX-152224,Contact 00897,contact00897@customer00897.example.com,customer00897.example.com,94,Standard,False,2022-01-17
CUST-00898,Customer Account 00898 Inc,Enterprise,Telecom,North America,United States,United States City 37,ST41,51-200,$50M-$250M,AM-021,CRM-Salesforce,Partner,USD,TAX-421909,Contact 00898,contact00898@customer00898.example.com,customer00898.example.com,16,Gold,False,2023-01-16
CUST-00899,Customer Account 00899 Inc,Enterprise,Healthcare,North America,Mexico,Mexico City 38,ST32,201-1000,$1M-$10M,AM-029,CRM-HubSpot,Partner,USD,TAX-773485,Contact 00899,contact00899@customer00899.example.com,customer00899.example.com,57,Standard,False,2022-11-28
CUST-00900,Customer Account 00900 Inc,Enterprise,Logistics,EMEA,Netherlands,Netherlands City 27,ST44,51-200,$10M-$50M,AM-074,CRM-HubSpot,Conference,GBP,TAX-817023,Contact 00900,contact00900@customer00900.example.com,customer00900.example.com,42,Platinum,False,2022-09-16
CUST-00901,Customer Account 00901 Inc,Mid-Market,Education,North America,Canada,Canada City 25,ST30,1-50,$50M-$250M,AM-002,CRM-HubSpot,Customer Referral,USD,TAX-386980,Contact 00901,contact00901@customer00901.example.com,customer00901.example.com,84,Standard,False,2023-02-13
CUST-00902,Customer Account 00902 Inc,Mid-Market,Healthcare,APAC,Australia,Australia City 18,ST15,51-200,$10M-$50M,AM-024,CRM-Salesforce,Customer Referral,EUR,TAX-902157,Contact 00902,contact00902@customer00902.example.com,customer00902.example.com,50,Silver,False,2021-07-04
CUST-00903,Customer Account 00903 Inc,SMB,Software,North America,United States,United States City 29,ST33,1001-5000,<$1M,AM-017,CRM-Salesforce,Analyst Report,EUR,TAX-167679,Contact 00903,contact00903@customer00903.example.com,customer00903.example.com,80,Silver,False,2022-09-05
CUST-00904,Customer Account 00904 Inc,Mid-Market,Healthcare,APAC,Australia,Australia City 1,ST14,1001-5000,$50M-$250M,AM-030,Manual-Import,Analyst Report,GBP,TAX-306405,Contact 00904,contact00904@customer00904.example.com,customer00904.example.com,59,Silver,False,2022-12-09
CUST-00905,Customer Account 00905 Inc,Mid-Market,Professional Services,North America,Mexico,Mexico City 1,ST31,1-50,$10M-$50M,AM-077,Manual-Import,None,USD,TAX-832895,Contact 00905,contact00905@customer00905.example.com,customer00905.example.com,83,Silver,False,2022-03-14
CUST-00906,Customer Account 00906 Inc,Mid-Market,Financial Services,EMEA,Germany,Germany City 5,ST17,51-200,$10M-$50M,AM-062,CRM-Salesforce,Customer Referral,USD,TAX-978838,Contact 00906,contact00906@customer00906.example.com,customer00906.example.com,62,Standard,False,2021-01-14
CUST-00907,Customer Account 00907 Inc,Mid-Market,Financial Services,EMEA,Netherlands,Netherlands City 34,ST36,1001-5000,<$1M,AM-070,CRM-Salesforce,Conference,EUR,TAX-678173,Contact 00907,contact00907@customer00907.example.com,customer00907.example.com,93,Gold,False,2021-04-10
CUST-00908,Customer Account 00908 Inc,Mid-Market,Financial Services,North America,Mexico,Mexico City 27,ST01,51-200,$250M+,AM-030,CRM-HubSpot,Customer Referral,EUR,TAX-963064,Contact 00908,contact00908@customer00908.example.com,customer00908.example.com,62,Gold,False,2023-01-19
CUST-00909,Customer Account 00909 Inc,Mid-Market,Healthcare,North America,Canada,Canada City 25,ST19,201-1000,<$1M,AM-031,CRM-Salesforce,Partner,USD,TAX-378412,Contact 00909,contact00909@customer00909.example.com,customer00909.example.com,73,Standard,False,2021-05-29
CUST-00910,Customer Account 00910 Inc,Mid-Market,Education,EMEA,Germany,Germany City 19,ST02,1001-5000,$1M-$10M,AM-031,CRM-Salesforce,None,USD,TAX-981410,Contact 00910,contact00910@customer00910.example.com,customer00910.example.com,28,Standard,False,2021-06-12
CUST-00911,Customer Account 00911 Inc,Mid-Market,Software,EMEA,United Kingdom,United Kingdom City 14,ST46,5000+,<$1M,AM-079,CRM-HubSpot,Analyst Report,USD,TAX-338894,Contact 00911,contact00911@customer00911.example.com,customer00911.example.com,53,Standard,False,2022-10-15
CUST-00912,Customer Account 00912 Inc,Mid-Market,Telecom,North America,United States,United States City 1,ST07,1-50,$250M+,AM-014,CRM-HubSpot,None,USD,TAX-685410,Contact 00912,contact00912@customer00912.example.com,customer00912.example.com,54,Gold,False,2022-06-04
CUST-00913,Customer Account 00913 Inc,SMB,Telecom,North America,Canada,Canada City 14,ST44,5000+,$50M-$250M,AM-056,CRM-Salesforce,Customer Referral,GBP,TAX-113443,Contact 00913,contact00913@customer00913.example.com,customer00913.example.com,21,Silver,False,2022-03-26
CUST-00914,Customer Account 00914 Inc,SMB,Manufacturing,North America,Mexico,Mexico City 13,ST21,5000+,$250M+,AM-003,CRM-Salesforce,Analyst Report,EUR,TAX-120951,Contact 00914,contact00914@customer00914.example.com,customer00914.example.com,32,Silver,False,2022-09-14
CUST-00915,Customer Account 00915 Inc,Mid-Market,Software,North America,Canada,Canada City 30,ST37,201-1000,$250M+,AM-063,CRM-Salesforce,Conference,GBP,TAX-831534,Contact 00915,contact00915@customer00915.example.com,customer00915.example.com,46,Silver,False,2021-03-05
CUST-00916,Customer Account 00916 Inc,Mid-Market,Telecom,North America,United States,United States City 12,ST06,1001-5000,$10M-$50M,AM-045,CRM-Salesforce,Conference,USD,TAX-820143,Contact 00916,contact00916@customer00916.example.com,customer00916.example.com,53,Gold,False,2021-06-02
CUST-00917,Customer Account 00917 Inc,SMB,Education,North America,United States,United States City 15,ST26,5000+,$1M-$10M,AM-052,Manual-Import,None,USD,TAX-690230,Contact 00917,contact00917@customer00917.example.com,customer00917.example.com,52,Silver,False,2022-12-30
CUST-00918,Customer Account 00918 Inc,SMB,Manufacturing,North America,United States,United States City 31,ST06,1-50,<$1M,AM-043,CRM-HubSpot,Analyst Report,USD,TAX-694373,Contact 00918,contact00918@customer00918.example.com,customer00918.example.com,76,Platinum,False,2021-02-02
CUST-00919,Customer Account 00919 Inc,SMB,Telecom,North America,Canada,Canada City 17,ST46,5000+,$250M+,AM-065,CRM-Salesforce,Analyst Report,EUR,TAX-394192,Contact 00919,contact00919@customer00919.example.com,customer00919.example.com,18,Gold,False,2023-05-03
CUST-00920,Customer Account 00920 Inc,Mid-Market,Healthcare,North America,Canada,Canada City 18,ST43,201-1000,<$1M,AM-001,Manual-Import,Customer Referral,USD,TAX-588372,Contact 00920,contact00920@customer00920.example.com,customer00920.example.com,29,Standard,True,2022-02-10
CUST-00921,Customer Account 00921 Inc,Enterprise,Software,North America,United States,United States City 15,ST09,51-200,$1M-$10M,AM-024,Manual-Import,None,EUR,TAX-211437,Contact 00921,contact00921@customer00921.example.com,customer00921.example.com,29,Gold,False,2021-12-11
CUST-00922,Customer Account 00922 Inc,SMB,Professional Services,EMEA,Netherlands,Netherlands City 11,ST11,51-200,$50M-$250M,AM-035,CRM-Salesforce,Analyst Report,GBP,TAX-141665,Contact 00922,contact00922@customer00922.example.com,customer00922.example.com,90,Gold,False,2021-01-08
CUST-00923,Customer Account 00923 Inc,SMB,Logistics,North America,Mexico,Mexico City 30,ST01,1-50,<$1M,AM-033,CRM-HubSpot,Customer Referral,USD,TAX-528489,Contact 00923,contact00923@customer00923.example.com,customer00923.example.com,79,Standard,False,2023-03-19
