customer_id,customer_name,region,segment,account_manager,credit_terms,onboarding_date,primary_contact_email,billing_address_line1,billing_address_city,billing_address_state,billing_address_zip,industry_code,source_system,created_at
CUST-00423,Customer Account 00423 Inc,North,Mid-Market,AM-007,Prepaid,2019-04-06,contact00423@customer00423.example.com,9967 Commerce St,North City 8,XX,26925,CON,Manual-Import,2017-03-07
CUST-00424,Customer Account 00424 Inc,East,Mid-Market,AM-014,Net60,2018-03-17,contact00424@customer00424.example.com,2959 Commerce St,East City 25,XX,41763,CON,CRM-Legacy,2018-06-22
CUST-00425,Customer Account 00425 Inc,North,Mid-Market,AM-006,Net30,2016-10-05,contact00425@customer00425.example.com,8784 Commerce St,North City 21,XX,74401,AGR,CRM-Legacy,2021-02-03
CUST-00426,Customer Account 00426 Inc,Central,SMB,AM-027,Net60,2016-11-01,contact00426@customer00426.example.com,6212 Commerce St,Central City 35,XX,62137,AGR,CRM-NextGen,2019-06-13
CUST-00427,Customer Account 00427 Inc,Central,Enterprise,AM-010,Net60,2023-07-28,contact00427@customer00427.example.com,9977 Commerce St,Central City 10,XX,75484,LOG,Manual-Import,2020-02-18
CUST-00428,Customer Account 00428 Inc,North,Mid-Market,AM-028,Net45,2017-10-07,contact00428@customer00428.example.com,6552 Commerce St,North City 17,XX,52487,LOG,CRM-Legacy,2017-12-15
CUST-00429,Customer Account 00429 Inc,Central,SMB,AM-055,Net30,2016-06-04,contact00429@customer00429.example.com,3140 Commerce St,Central City 21,XX,10541,RTL,Manual-Import,2021-02-08
CUST-00430,Customer Account 00430 Inc,West,SMB,AM-059,Net45,2023-08-06,contact00430@customer00430.example.com,7852 Commerce St,West City 9,XX,28844,TEC,CRM-NextGen,2017-12-05
CUST-00431,Customer Account 00431 Inc,South,Enterprise,AM-054,Net60,2017-04-06,contact00431@customer00431.example.com,4505 Commerce St,South City 1,XX,68429,RTL,CRM-Legacy,2017-07-23
CUST-00432,Customer Account 00432 Inc,North,SMB,AM-005,Net45,2022-05-28,contact00432@customer00432.example.com,5480 Commerce St,North City 10,XX,15551,AGR,CRM-Legacy,2019-06-20
CUST-00433,Customer Account 00433 Inc,North,Mid-Market,AM-046,Net45,2020-08-20,contact00433@customer00433.example.com,5069 Commerce St,North City 15,XX,42928,RTL,CRM-Legacy,2020-10-22
CUST-00434,Customer Account 00434 Inc,West,SMB,AM-045,Net60,2018-12-04,contact00434@customer00434.example.com,3597 Commerce St,West City 21,XX,37688,AGR,CRM-Legacy,2016-06-12
CUST-00435,Customer Account 00435 Inc,East,Mid-Market,AM-005,Net30,2017-11-01,contact00435@customer00435.example.com,5492 Commerce St,East City 15,XX,90671,MFG,Manual-Import,2020-11-11
CUST-00436,Customer Account 00436 Inc,West,SMB,AM-040,Net45,2021-05-05,contact00436@customer00436.example.com,3009 Commerce St,West City 16,XX,73002,LOG,Manual-Import,2021-12-18
CUST-00437,Customer Account 00437 Inc,East,Mid-Market,AM-032,Prepaid,2021-04-30,contact00437@customer00437.example.com,6199 Commerce St,East City 24,XX,83122,CON,CRM-Legacy,2022-06-01
CUST-00438,Customer Account 00438 Inc,West,SMB,AM-054,Net30,2021-03-05,contact00438@customer00438.example.com,9349 Commerce St,West City 38,XX,59436,LOG,Manual-Import,2016-01-08
CUST-00439,Customer Account 00439 Inc,Central,Enterprise,AM-038,Prepaid,2018-06-04,contact00439@customer00439.example.com,4236 Commerce St,Central City 12,XX,97266,TEC,CRM-Legacy,2016-02-02
CUST-00440,Customer Account 00440 Inc,Central,Enterprise,AM-014,Prepaid,2021-05-05,contact00440@customer00440.example.com,2324 Commerce St,Central City 35,XX,36803,LOG,CRM-NextGen,2019-09-07
CUST-00441,Customer Account 00441 Inc,North,SMB,AM-016,Net30,2016-12-05,contact00441@customer00441.example.com,1332 Commerce St,North City 38,XX,97349,AGR,CRM-Legacy,2020-02-20
CUST-00442,Customer Account 00442 Inc,Central,Enterprise,AM-006,Prepaid,2020-06-21,contact00442@customer00442.example.com,8889 Commerce St,Central City 17,XX,80678,AGR,CRM-Legacy,2021-04-10
CUST-00443,Customer Account 00443 Inc,East,Mid-Market,AM-026,Net30,2019-12-12,contact00443@customer00443.example.com,8233 Commerce St,East City 7,XX,40619,CON,CRM-NextGen,2020-12-22
CUST-00444,Customer Account 00444 Inc,East,Mid-Market,AM-048,Net45,2018-04-15,contact00444@customer00444.example.com,4492 Commerce St,East City 33,XX,55148,CON,CRM-NextGen,2021-10-21
CUST-00445,Customer Account 00445 Inc,West,SMB,AM-032,Net30,2017-11-14,contact00445@customer00445.example.com,9551 Commerce St,West City 16,XX,37935,AGR,CRM-NextGen,2017-02-02
CUST-00446,Customer Account 00446 Inc,North,Mid-Market,AM-048,Prepaid,2017-01-11,contact00446@customer00446.example.com,8702 Commerce St,North City 4,XX,67245,AGR,CRM-NextGen,2022-05-24
CUST-00447,Customer Account 00447 Inc,South,Enterprise,AM-017,Net45,2018-01-11,contact00447@customer00447.example.com,7590 Commerce St,South City 9,XX,24936,AGR,CRM-NextGen,2017-10-08
CUST-00448,Customer Account 00448 Inc,West,Enterprise,AM-013,Net60,2020-11-25,contact00448@customer00448.example.com,3790 Commerce St,West City 27,XX,44174,CON,CRM-Legacy,2020-09-01
CUST-00449,Customer Account 00449 Inc,West,Mid-Market,AM-057,Net45,2023-01-24,contact00449@customer00449.example.com,9628 Commerce St,West City 26,XX,83992,MFG,Manual-Import,2022-08-27
CUST-00450,Customer Account 00450 Inc,West,SMB,AM-035,Prepaid,2017-06-24,contact00450@customer00450.example.com,6686 Commerce St,West City 18,XX,88146,LOG,Manual-Import,2017-10-08
CUST-00451,Customer Account 00451 Inc,East,Mid-Market,AM-001,Net60,2020-01-02,contact00451@customer00451.example.com,9054 Commerce St,East City 33,XX,79922,CON,CRM-Legacy,2023-07-20
CUST-00452,Customer Account 00452 Inc,North,Mid-Market,AM-027,Prepaid,2017-11-25,contact00452@customer00452.example.com,5841 Commerce St,North City 9,XX,92038,AGR,CRM-NextGen,2016-08-29
CUST-00453,Customer Account 00453 Inc,North,SMB,AM-015,Net30,2020-09-26,contact00453@customer00453.example.com,3538 Commerce St,North City 2,XX,65738,CON,Manual-Import,2020-02-29
CUST-00454,Customer Account 00454 Inc,South,SMB,AM-051,Prepaid,2016-01-14,contact00454@customer00454.example.com,9258 Commerce St,South City 9,XX,53341,RTL,CRM-Legacy,2021-10-07
CUST-00455,Customer Account 00455 Inc,East,SMB,AM-031,Prepaid,2020-03-18,contact00455@customer00455.example.com,1640 Commerce St,East City 13,XX,54642,MFG,CRM-Legacy,2017-08-30
CUST-00456,Customer Account 00456 Inc,Central,Mid-Market,AM-024,Net60,2023-09-16,contact00456@customer00456.example.com,6949 Commerce St,Central City 10,XX,35347,CON,CRM-Legacy,2017-04-02
CUST-00457,Customer Account 00457 Inc,North,Enterprise,AM-043,Net60,2021-05-21,contact00457@customer00457.example.com,7213 Commerce St,North City 7,XX,88743,RTL,CRM-NextGen,2020-08-03
CUST-00458,Customer Account 00458 Inc,South,Mid-Market,AM-023,Net60,2018-07-15,contact00458@customer00458.example.com,5423 Commerce St,South City 38,XX,31115,HLC,CRM-Legacy,2020-06-14
CUST-00459,Customer Account 00459 Inc,South,SMB,AM-051,Net30,2018-08-26,contact00459@customer00459.example.com,1794 Commerce St,South City 22,XX,12499,MFG,CRM-NextGen,2020-06-25
CUST-00460,Customer Account 00460 Inc,South,SMB,AM-026,Net45,2022-12-18,contact00460@customer00460.example.com,2248 Commerce St,South City 8,XX,46334,MFG,Manual-Import,2019-03-17
CUST-00461,Customer Account 00461 Inc,South,Mid-Market,AM-032,Prepaid,2021-02-28,contact00461@customer00461.example.com,5781 Commerce St,South City 20,XX,52184,LOG,Manual-Import,2019-05-13
CUST-00462,Customer Account 00462 Inc,Central,Mid-Market,AM-005,Net60,2020-12-22,contact00462@customer00462.example.com,4778 Commerce St,Central City 10,XX,55617,RTL,CRM-NextGen,2018-10-15
CUST-00463,Customer Account 00463 Inc,Central,SMB,AM-045,Net60,2018-11-17,contact00463@customer00463.example.com,5351 Commerce St,Central City 8,XX,14214,HLC,Manual-Import,2018-11-21
CUST-00464,Customer Account 00464 Inc,South,Mid-Market,AM-059,Net30,2021-07-30,contact00464@customer00464.example.com,7174 Commerce St,South City 36,XX,95323,CON,CRM-Legacy,2018-01-18
CUST-00465,Customer Account 00465 Inc,West,Mid-Market,AM-036,Net60,2019-06-21,contact00465@customer00465.example.com,1632 Commerce St,West City 39,XX,41444,RTL,CRM-Legacy,2019-11-07
CUST-00466,Customer Account 00466 Inc,Central,Enterprise,AM-010,Net30,2020-12-15,contact00466@customer00466.example.com,3051 Commerce St,Central City 30,XX,46057,CON,CRM-Legacy,2018-09-14
CUST-00467,Customer Account 00467 Inc,East,Mid-Market,AM-004,Net45,2020-02-21,contact00467@customer00467.example.com,7991 Commerce St,East City 31,XX,11269,CON,Manual-Import,2023-02-26
CUST-00468,Customer Account 00468 Inc,South,Mid-Market,AM-047,Prepaid,2021-03-11,contact00468@customer00468.example.com,7535 Commerce St,South City 30,XX,80320,LOG,Manual-Import,2019-06-21
CUST-00469,Customer Account 00469 Inc,East,Mid-Market,AM-039,Net45,2022-01-22,contact00469@customer00469.example.com,9545 Commerce St,East City 36,XX,23315,LOG,Manual-Import,2017-04-16
CUST-00470,Customer Account 00470 Inc,North,SMB,AM-013,Net60,2021-03-08,contact00470@customer00470.example.com,4191 Commerce St,North City 36,XX,24060,HLC,CRM-Legacy,2022-12-19
CUST-00471,Customer Account 00471 Inc,East,Enterprise,AM-041,Prepaid,2017-01-14,contact00471@customer00471.example.com,7566 Commerce St,East City 28,XX,84286,RTL,Manual-Import,2022-07-10
CUST-00472,Customer Account 00472 Inc,North,Mid-Market,AM-033,Net45,2018-04-06,contact00472@customer00472.example.com,5207 Commerce St,North City 39,XX,64675,AGR,Manual-Import,2022-05-23
CUST-00473,Customer Account 00473 Inc,East,Mid-Market,AM-046,Net45,2023-09-20,contact00473@customer00473.example.com,7327 Commerce St,East City 23,XX,50635,TEC,Manual-Import,2018-04-01
CUST-00474,Customer Account 00474 Inc,Central,SMB,AM-017,Net60,2018-10-01,contact00474@customer00474.example.com,6522 Commerce St,Central City 29,XX,80904,LOG,Manual-Import,2019-08-10
CUST-00475,Customer Account 00475 Inc,South,SMB,AM-006,Net60,2016-01-29,contact00475@customer00475.example.com,7042 Commerce St,South City 31,XX,74957,TEC,CRM-Legacy,2020-01-09
CUST-00476,Customer Account 00476 Inc,West,Mid-Market,AM-034,Net60,2018-08-29,contact00476@customer00476.example.com,6088 Commerce St,West City 11,XX,54232,HLC,Manual-Import,2023-05-08
CUST-00477,Customer Account 00477 Inc,West,Mid-Market,AM-008,Net30,2017-07-30,contact00477@customer00477.example.com,9992 Commerce St,West City 17,XX,28154,MFG,CRM-NextGen,2022-04-01
CUST-00478,Customer Account 00478 Inc,South,SMB,AM-007,Net30,2018-03-14,contact00478@customer00478.example.com,119 Commerce St,South City 19,XX,25348,RTL,CRM-Legacy,2021-12-30
CUST-00479,Customer Account 00479 Inc,East,Mid-Market,AM-056,Net30,2023-10-30,contact00479@customer00479.example.com,5937 Commerce St,East City 13,XX,68874,TEC,CRM-Legacy,2021-10-05
CUST-00480,Customer Account 00480 Inc,North,Mid-Market,AM-012,Net30,2016-07-22,contact00480@customer00480.example.com,5976 Commerce St,North City 28,XX,28274,HLC,CRM-NextGen,2023-04-28
CUST-00481,Customer Account 00481 Inc,West,SMB,AM-017,Net45,2017-02-27,contact00481@customer00481.example.com,3053 Commerce St,West City 24,XX,99305,HLC,CRM-Legacy,2017-06-29
CUST-00482,Customer Account 00482 Inc,East,SMB,AM-006,Prepaid,2017-11-30,contact00482@customer00482.example.com,5273 Commerce St,East City 23,XX,70083,LOG,Manual-Import,2018-08-05
CUST-00483,Customer Account 00483 Inc,Central,Enterprise,AM-003,Net30,2016-12-23,contact00483@customer00483.example.com,1307 Commerce St,Central City 19,XX,67614,AGR,CRM-Legacy,2018-06-08
CUST-00484,Customer Account 00484 Inc,North,Mid-Market,AM-009,Net30,2018-06-22,contact00484@customer00484.example.com,9255 Commerce St,North City 23,XX,31493,LOG,CRM-Legacy,2018-05-24
CUST-00485,Customer Account 00485 Inc,West,SMB,AM-031,Net30,2021-09-06,contact00485@customer00485.example.com,3409 Commerce St,West City 30,XX,90829,AGR,Manual-Import,2020-06-07
CUST-00486,Customer Account 00486 Inc,North,SMB,AM-032,Net30,2021-09-23,contact00486@customer00486.example.com,4471 Commerce St,North City 27,XX,47778,HLC,CRM-Legacy,2022-10-21
CUST-00487,Customer Account 00487 Inc,North,Enterprise,AM-014,Prepaid,2018-11-01,contact00487@customer00487.example.com,2499 Commerce St,North City 10,XX,27250,CON,CRM-NextGen,2017-11-24
CUST-00488,Customer Account 00488 Inc,Central,Mid-Market,AM-039,Net60,2017-04-02,contact00488@customer00488.example.com,8102 Commerce St,Central City 11,XX,12662,TEC,Manual-Import,2022-01-08
CUST-00489,Customer Account 00489 Inc,South,Mid-Market,AM-024,Prepaid,2018-06-04,contact00489@customer00489.example.com,2244 Commerce St,South City 4,XX,72393,MFG,Manual-Import,2023-12-29
CUST-00490,Customer Account 00490 Inc,North,Enterprise,AM-006,Net45,2023-02-25,contact00490@customer00490.example.com,1475 Commerce St,North City 26,XX,44434,TEC,Manual-Import,2021-05-01
CUST-00491,Customer Account 00491 Inc,South,Enterprise,AM-056,Net45,2018-01-01,contact00491@customer00491.example.com,6459 Commerce St,South City 34,XX,13519,AGR,Manual-Import,2024-03-01
CUST-00492,Customer Account 00492 Inc,West,SMB,AM-019,Net45,2018-10-28,contact00492@customer00492.example.com,7365 Commerce St,West City 28,XX,82841,LOG,Manual-Import,2017-05-27
CUST-00493,Customer Account 00493 Inc,North,Mid-Market,AM-013,Prepaid,2022-12-06,contact00493@customer00493.example.com,8151 Commerce St,North City 4,XX,72603,AGR,Manual-Import,2018-10-26
CUST-00494,Customer Account 00494 Inc,West,Mid-Market,AM-024,Net45,2023-06-27,contact00494@customer00494.example.com,1838 Commerce St,West City 6,XX,62178,CON,CRM-NextGen,2017-03-20
CUST-00495,Customer Account 00495 Inc,East,SMB,AM-055,Net30,2017-12-02,contact00495@customer00495.example.com,8990 Commerce St,East City 12,XX,57016,HLC,CRM-NextGen,2019-05-01
CUST-00496,Customer Account 00496 Inc,East,Mid-Market,AM-049,Prepaid,2019-07-07,contact00496@customer00496.example.com,8252 Commerce St,East City 29,XX,89535,TEC,CRM-NextGen,2017-01-19
CUST-00497,Customer Account 00497 Inc,North,Mid-Market,AM-007,Net45,2020-12-13,contact00497@customer00497.example.com,4043 Commerce St,North City 6,XX,60169,TEC,CRM-Legacy,2018-03-19
CUST-00498,Customer Account 00498 Inc,South,Enterprise,AM-042,Net45,2019-11-08,contact00498@customer00498.example.com,7716 Commerce St,South City 3,XX,89308,HLC,CRM-NextGen,2016-02-16
CUST-00499,Customer Account 00499 Inc,South,SMB,AM-028,Net60,2016-10-27,contact00499@customer00499.example.com,3974 Commerce St,South City 29,XX,67558,CON,CRM-NextGen,2020-02-22
CUST-00500,Customer Account 00500 Inc,Central,Mid-Market,AM-036,Net45,2021-11-01,contact00500@customer00500.example.com,8593 Commerce St,Central City 31,XX,69609,AGR,CRM-Legacy,2018-03-19
CUST-00501,Customer Account 00501 Inc,South,Enterprise,AM-039,Net30,2020-01-26,contact00501@customer00501.example.com,9685 Commerce St,South City 1,XX,89150,RTL,CRM-Legacy,2021-03-10
CUST-00502,Customer Account 00502 Inc,West,Enterprise,AM-052,Net45,2020-08-02,contact00502@customer00502.example.com,2682 Commerce St,West City 25,XX,33871,LOG,CRM-Legacy,2021-05-19
CUST-00503,Customer Account 00503 Inc,East,Enterprise,AM-007,Net60,2021-03-22,contact00503@customer00503.example.com,814 Commerce St,East City 9,XX,36612,LOG,CRM-Legacy,2023-07-25
CUST-00504,Customer Account 00504 Inc,East,Mid-Market,AM-056,Net60,2021-11-20,contact00504@customer00504.example.com,875 Commerce St,East City 26,XX,51369,MFG,Manual-Import,2018-03-07
CUST-00505,Customer Account 00505 Inc,Central,Mid-Market,AM-013,Prepaid,2023-10-30,contact00505@customer00505.example.com,7722 Commerce St,Central City 33,XX,79201,HLC,Manual-Import,2020-05-09
CUST-00506,Customer Account 00506 Inc,South,Mid-Market,AM-012,Net60,2016-07-14,contact00506@customer00506.example.com,6383 Commerce St,South City 26,XX,57224,CON,Manual-Import,2022-11-20
CUST-00507,Customer Account 00507 Inc,East,Enterprise,AM-052,Net45,2022-02-07,contact00507@customer00507.example.com,5197 Commerce St,East City 6,XX,52525,HLC,Manual-Import,2020-03-26
CUST-00508,Customer Account 00508 Inc,North,Enterprise,AM-003,Prepaid,2018-03-24,contact00508@customer00508.example.com,6380 Commerce St,North City 5,XX,49753,LOG,CRM-NextGen,2018-05-14
CUST-00509,Customer Account 00509 Inc,West,SMB,AM-030,Prepaid,2020-08-26,contact00509@customer00509.example.com,428 Commerce St,West City 17,XX,56256,LOG,Manual-Import,2017-10-29
CUST-00510,Customer Account 00510 Inc,East,Mid-Market,AM-011,Net60,2019-07-05,contact00510@customer00510.example.com,4428 Commerce St,East City 32,XX,55527,MFG,Manual-Import,2021-01-27
CUST-00511,Customer Account 00511 Inc,West,SMB,AM-042,Prepaid,2017-03-13,contact00511@customer00511.example.com,2267 Commerce St,West City 10,XX,96979,LOG,CRM-Legacy,2021-03-06
CUST-00512,Customer Account 00512 Inc,South,Enterprise,AM-003,Prepaid,2022-06-14,contact00512@customer00512.example.com,1924 Commerce St,South City 23,XX,28463,TEC,Manual-Import,2023-03-24
CUST-00513,Customer Account 00513 Inc,Central,Enterprise,AM-015,Net30,2021-01-15,contact00513@customer00513.example.com,6617 Commerce St,Central City 35,XX,18130,RTL,Manual-Import,2021-08-05
CUST-00514,Customer Account 00514 Inc,East,Enterprise,AM-009,Net60,2023-05-28,contact00514@customer00514.example.com,2037 Commerce St,East City 5,XX,76386,MFG,Manual-Import,2022-05-13
CUST-00515,Customer Account 00515 Inc,East,Mid-Market,AM-022,Prepaid,2022-07-27,contact00515@customer00515.example.com,2125 Commerce St,East City 8,XX,58649,CON,Manual-Import,2018-07-29
CUST-00516,Customer Account 00516 Inc,East,SMB,AM-007,Net45,2018-08-13,contact00516@customer00516.example.com,4676 Commerce St,East City 34,XX,64369,LOG,CRM-Legacy,2022-12-22
CUST-00517,Customer Account 00517 Inc,North,Mid-Market,AM-020,Prepaid,2023-05-02,contact00517@customer00517.example.com,5754 Commerce St,North City 18,XX,78557,CON,CRM-NextGen,2022-10-17
CUST-00518,Customer Account 00518 Inc,North,Enterprise,AM-017,Net30,2021-02-17,contact00518@customer00518.example.com,8568 Commerce St,North City 24,XX,50086,RTL,CRM-Legacy,2020-10-20
CUST-00519,Customer Account 00519 Inc,North,Mid-Market,AM-047,Net30,2017-12-27,contact00519@customer00519.example.com,232 Commerce St,North City 29,XX,54088,AGR,CRM-NextGen,2023-11-02
CUST-00520,Customer Account 00520 Inc,West,SMB,AM-009,Net45,2022-04-14,contact00520@customer00520.example.com,6322 Commerce St,West City 28,XX,34010,HLC,CRM-NextGen,2016-03-07
CUST-00521,Customer Account 00521 Inc,South,Mid-Market,AM-030,Prepaid,2018-05-19,contact00521@customer00521.example.com,9033 Commerce St,South City 37,XX,70649,RTL,CRM-Legacy,2023-09-03
CUST-00522,Customer Account 00522 Inc,North,SMB,AM-030,Prepaid,2018-04-30,contact00522@customer00522.example.com,5074 Commerce St,North City 25,XX,96865,TEC,CRM-Legacy,2023-08-04
CUST-00523,Customer Account 00523 Inc,East,Mid-Market,AM-011,Net60,2023-10-17,contact00523@customer00523.example.com,4469 Commerce St,East City 4,XX,89963,CON,CRM-NextGen,2016-06-30
CUST-00524,Customer Account 00524 Inc,Central,Mid-Market,AM-005,Net60,2020-07-12,contact00524@customer00524.example.com,4038 Commerce St,Central City 23,XX,42745,TEC,Manual-Import,2022-02-05
CUST-00525,Customer Account 00525 Inc,North,Mid-Market,AM-059,Net45,2018-08-28,contact00525@customer00525.example.com,3583 Commerce St,North City 13,XX,49241,AGR,Manual-Import,2018-11-10
CUST-00526,Customer Account 00526 Inc,South,Mid-Market,AM-040,Net30,2020-12-28,contact00526@customer00526.example.com,874 Commerce St,South City 33,XX,34299,TEC,CRM-NextGen,2019-11-26
